,Tarih,Ömerli,Darlık,Elmalı,Terkos,Alibey,Büyükçekmece,Sazlıdere,Kazandere,Pabuçdere,Istrancalar,TotalBaraj,year,yillik_ort,Ömerli_Ort,Darlık_Ort,Elmalı_Ort,Terkos_Ort,Alibey_Ort,Büyükçekmece_Ort,Sazlıdere_Ort,Kazandere_Ort,Pabuçdere_Ort,Istrancalar_Ort
470,2002-02-05,0.9940549175556886,0.9970455813953488,0.5380208333333333,1.0,0.9498930966816038,0.9181136407887581,1.0000000000000002,0.9999917929292946,0.33006192820512886,0.9965864227250842,0.872376821361424,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
471,2002-02-06,0.9932056200636442,0.9949172093023256,0.5390625,1.0,0.9498930966816038,0.9181136407887581,1.0000000000000002,0.9999917929292946,0.3292204307692314,0.9965864227250842,0.8720990713259942,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
472,2002-02-07,0.9923563225715998,0.9938529302325582,0.5416666666666666,1.0,0.9488152769235275,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.32837893333333396,0.9965864227250842,0.8721640557167781,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
473,2002-02-08,0.9923563225715998,0.9906598139534883,0.5442708333333334,1.0,0.9466596374073749,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.3287996820512827,0.9965864227250842,0.8719316716757175,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
474,2002-02-09,0.9915070250795552,0.9890632558139535,0.5473958333333333,1.0,0.9455818176492985,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.32795818461538523,0.9965864227250842,0.8718076543931621,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
475,2002-02-10,0.9906615513381003,0.9864027906976744,0.5473958333333333,0.9980442674786275,0.9455818176492985,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33584723076923145,0.9965864227250842,0.8720503918706359,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
476,2002-02-11,0.9906615513381003,0.9842744186046511,0.55,1.0,0.9412822540491462,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33679391794871866,0.9965864227250842,0.8719582569380713,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
477,2002-02-12,0.9889706038551903,0.9816139534883721,0.5505208333333333,0.9960885349572549,0.93913247224907,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33584723076923145,0.9965864227250842,0.8708744056092547,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
478,2002-02-13,0.9881251301137354,0.9794855813953488,0.5546875,0.9960885349572549,0.936982690448994,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33132417435897504,0.9965864227250842,0.8703264038714404,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
479,2002-02-14,0.9881251301137354,0.9768251162790698,0.5536458333333333,0.9941328024358824,0.9359077995489559,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33174492307692377,0.9965864227250842,0.8696952032227996,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
480,2002-02-15,0.9872796563722803,0.9741646511627907,0.5546875,0.9921770699145099,0.9337638754649562,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.33132417435897504,0.9965864227250842,0.8689967354713609,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
481,2002-02-16,0.9855887088893704,0.9715041860465117,0.5557291666666667,0.9882656048717648,0.9316258090970331,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8678925082498623,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
482,2002-02-17,0.9838977614064605,0.9693758139534884,0.5557291666666667,0.9882656048717648,0.92948774272911,0.9199922117857167,1.0000000000000002,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8672967696554765,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
483,2002-02-18,0.9838977614064605,0.9661832558139535,0.5583333333333333,0.9863098723503924,0.9273496763611868,0.9199922117857167,0.9971861670235547,0.9999917929292946,0.33006192820512886,0.9965864227250842,0.8665892421934107,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
484,2002-02-19,0.9830522876650054,0.9624586046511628,0.5583333333333333,0.9863098723503924,0.9252116099932636,0.9199922117857167,0.9943723340471092,0.9999917929292946,0.33006192820512886,0.9965864227250842,0.8656370397685492,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
485,2002-02-20,0.981367288238568,0.9613944186046511,0.5625,0.9843541398290198,0.9252116099932636,0.9199922117857167,0.9971861670235547,0.9999917929292946,0.32837893333333396,0.9965864227250842,0.8656962984462486,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
486,2002-02-21,0.981367288238568,0.9587339534883721,0.5625,0.9882656048717648,0.9262806431772252,0.9275064957735509,0.9971861670235547,0.9999917929292946,0.3292204307692314,0.9965864227250842,0.8667638798996646,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
487,2002-02-22,0.981367288238568,0.9560733023255814,0.5625,0.9882656048717648,0.9262806431772252,0.9275064957735509,0.995779250535332,0.9999917929292946,0.3292204307692314,0.9965864227250842,0.8663571231345634,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
488,2002-02-23,0.9796822888121306,0.9539445581395349,0.5625,0.9882656048717648,0.9262806431772252,0.9293850667705095,0.9943723340471092,0.9999917929292946,0.32837893333333396,0.9965864227250842,0.8659387644805985,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
489,2002-02-24,0.9788397890989119,0.9518158139534884,0.5625,0.9882656048717648,0.9252116099932636,0.9293850667705095,0.9929654175588866,0.9999917929292946,0.32795818461538523,0.9965864227250842,0.865351970251659,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
490,2002-02-25,0.9796822888121306,0.9480911627906977,0.5625,0.9882656048717648,0.9262806431772252,0.9331422087644267,0.9943723340471092,0.9999917929292946,0.3287996820512827,0.9965864227250842,0.8657712140169016,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
491,2002-02-26,0.9872796563722803,0.9502195348837209,0.5739583333333333,0.9960885349572549,0.9412822540491462,0.9387779217553024,0.9985930835117774,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8712418714004373,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
492,2002-02-27,0.9889706038551903,0.9512837209302326,0.6354166666666666,1.0,0.9488152769235275,0.9406564927522609,0.9985930835117774,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8789955239781213,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
493,2002-02-28,0.9898160775966452,0.9528801860465116,0.6404166666666666,1.0,0.9531265559558328,0.9425350637492195,1.0000000000000002,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8804993945156434,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
494,2002-03-01,0.9889706038551903,0.9534123720930232,0.6454166666666666,1.0,0.9542043757139091,0.9444505616242456,1.0000000000000002,0.9999917929292946,0.32964117948718014,0.9965864227250842,0.8812673975094594,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
495,2002-03-02,0.9881251301137354,0.9550089302325582,0.6491666666666667,1.0,0.9542043757139091,0.9444505616242456,1.0000000000000002,0.9999917929292946,0.3292204307692314,0.9965864227250842,0.8816754310774726,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
496,2002-03-03,0.9881251301137354,0.9534123720930232,0.6522916666666667,1.0,0.9542043757139091,0.9444505616242456,1.0000000000000002,0.9999917929292946,0.3292204307692314,0.9965864227250842,0.8818282752635189,2002,0.7576932023050743,0.8467095846295237,0.7715120272698311,0.5569483447488585,0.826347936812756,0.8432550686295633,0.8719174044607853,0.9224833737010398,0.7876823487049831,0.389968349172229,0.760107584921174
